ComunaSubida,ComunaBajada,suma_ViajeLaboralPromedio,suma_Viajes1Etapa,suma_Viajes2Etapas,suma_Viajes3Etapas,suma_Viajes4Etapas,suma_Viajes5oMasEtapas,suma_ViajesUsanMetro,suma_ViajesUsanMetroTren,suma_ViajesSoloMetro,suma_ViajesSoloBus
RENCA,MAIPU,1173.9550357637,120.3850294948,694.4915888341,350.4167212008,8.6616919932,0.0,836.885521658,0.0,0.0,337.0695166267
RENCA,NUNOA,1223.4800313496,0.3221729696,877.3914330176,336.18429643310003,8.969724446099999,0.6124060154,957.8548180768,0.0,0.0,265.625219994
RENCA,PEDRO AGUIRRE CERDA,184.6371592068,54.7503798292,91.8661372663,37.7088165603,0.3118280768,0.0,72.0168644785,0.9553827047,0.0,112.620296629
RENCA,PENALOLEN,342.63465297609997,2.9008922577,195.3294770673,140.2793541337,3.2039976717,0.9209263028,279.0045959608,0.0,0.0,63.6300587353
RENCA,PROVIDENCIA,4997.8271032475,1756.4646368999,2858.8562008395,375.6692298924,6.5310486257,0.3059932888,2091.332328065,0.0,0.0,2906.4947385165
RENCA,PUDAHUEL,1179.1742349577,417.9595649803,598.8006548657,157.9273650367,3.5471754671,0.9394887984,244.9023233631,0.0,0.0,934.2719253337
RENCA,PUENTE ALTO,480.3091818861,0.0,302.5268656193,176.2022352015,1.5800790489,0.0,457.00644623150004,0.0,0.0,23.3027320797
RENCA,QUILICURA,889.0496429845,216.0994066607,471.11236281649997,194.9288954228,6.5971449617,0.3118280768,13.851985215,0.0,0.0,875.1976437045
RENCA,QUINTA NORMAL,1364.8820209951,937.4906680421,389.2007368175,37.262515842,0.9281024039000001,0.0,18.6740198431,0.0,0.0,1346.2079906881
RENCA,RECOLETA,2015.586204138,963.3542733767,963.8944381483,86.8247566823,1.2145632505,0.2981609106,665.4333461168001,0.0,0.0,1350.1528450696999
RENCA,RENCA,12506.3134890464,11519.8940392224,947.5053973609,37.0871442548,1.8269081415000001,0.0,0.3059932888,0.0,0.0,12506.0075198464
RENCA,SAN BERNARDO,164.3322170786,9.831429480899999,62.944651334300005,86.7309052642,4.825232923,0.0,57.8116851436,24.3014803831,0.0,106.5205335615
RENCA,SAN JOAQUIN,293.251532456,2.2468551695,243.72803425,46.3366579122,0.9399856925,0.0,262.265337488,0.0,0.0,30.9861944608
RENCA,SAN MIGUEL,641.4653598746,8.6501948239,563.0986515596,68.1739755302,1.5425400138,0.0,547.3065553237,0.0,0.0,94.1587951735
RENCA,SAN RAMON,140.5383092452,0.0,100.4894003283,40.0489082031,0.0,0.0,100.6110434252,0.0,0.0,39.9272647485
RENCA,SANTIAGO,11536.080775656601,6052.5632094296,5006.7793767004005,467.20762087689997,9.2160453499,0.3145073652,3298.0235960716,0.0,0.0,8238.0570014666
RENCA,VITACURA,526.6785790945,0.0,320.3260008994,198.3486377566,7.3939521304,0.6099889874,72.7938475304,0.0,0.0,453.8847342225
SAN BERNARDO,CERRILLOS,235.8524135681,17.7130830283,120.3870570922,95.9145328722,1.8377397062,0.0,49.2223257126,55.6565804803,0.0,186.6300865721
SAN BERNARDO,CERRO NAVIA,77.5034502798,0.0,25.0914076268,48.7277589745,3.6842836734,0.0,33.0016722694,14.7854734956,0.0,44.5017776487
SAN BERNARDO,CONCHALI,158.1854542899,75.2246489825,26.2976399952,53.874499530099996,2.7886642813,0.0,50.3791539672,3.7033212185,0.0,107.806300226
SAN BERNARDO,EL BOSQUE,2580.8966298964,2223.4132468516,323.2473375446,33.3373574322,0.8986600339,0.0,0.0,3.150248587,0.0,2580.8966298964
SAN BERNARDO,ESTACION CENTRAL,778.916738014,13.0206731861,480.6806406106,280.3653503451,4.8500605821,0.0,665.627274207,237.0218782671,0.0,113.2894493661
SAN BERNARDO,HUECHURABA,191.1134659056,11.8316332396,10.4669093484,162.1765532768,6.6383716761,0.0,166.6026579442,5.7180318234000005,0.0,24.5108062899
SAN BERNARDO,INDEPENDENCIA,165.40472900059999,47.8801050811,30.1973093443,81.3633594744,5.9639589786,0.0,74.4808921798,12.6223106093,0.0,90.923839657
SAN BERNARDO,LA CISTERNA,2901.2279903986,2274.6788216614,582.7661636585,42.5566953732,1.2263024151,0.0,272.454400074,12.8548780673,0.0,2628.7735721086
SAN BERNARDO,LA FLORIDA,1290.9218714992,117.7362576437,894.863079099,269.0775836803,8.9024554788,0.3424950838,958.487588649,17.6542852825,0.0,332.4342864152
SAN BERNARDO,LA GRANJA,261.9318591321,43.1201837339,171.6131838302,44.887476262199996,2.3110174835,0.0,77.8182466337,0.6423275471000001,0.0,184.1136158673
SAN BERNARDO,LA PINTANA,1481.5285086036,913.6761211421,490.0255400692,77.1304803509,0.6963743568,0.0,7.0698384046,2.6230419873999997,0.0,1474.4586615036
SAN BERNARDO,LA REINA,583.3287407856,0.0,375.6408655615,202.5777153388,5.1101531385,0.0,472.6334452587,18.725903958099998,0.0,110.6952988121
SAN BERNARDO,LAS CONDES,2065.4698728705,0.0,1217.5894692523,817.336688422,30.5437651871,0.0,1817.9019709525,372.7371861096,0.0,247.5679166286
SAN BERNARDO,LO BARNECHEA,111.7293563157,0.0,3.2450526356,100.35831763819999,6.3227946157,1.8031876682,97.0764579206,7.2228713625,0.0,14.6528945564
SAN BERNARDO,LO ESPEJO,444.2023410967,235.85346254499999,165.7520505525,41.9110316323,0.685796231,0.0,7.2574512958,19.201289265899998,0.0,436.9448895737
SAN BERNARDO,LO PRADO,288.4269273959,0.0,165.6256592632,121.7989809606,1.0022833049,0.0,273.8797734489,110.3488878573,0.0,14.5471543664
SAN BERNARDO,MACUL,739.7984264796,37.6775530563,488.3064258511,210.9655114433,2.8489218055,0.0,604.5022863045,107.6953875454,0.0,135.2961359266
SAN BERNARDO,MAIPU,379.7688144397,0.0,214.1170380017,155.0622232566,10.589559077799999,0.0,113.8892664957,63.6623758357,0.0,265.8795520077
SAN BERNARDO,NUNOA,1112.9106307060001,0.0,618.1365608065,466.41275914749997,28.3613184085,0.0,975.5686595454999,276.5611373935,0.0,137.3419822963
SAN BERNARDO,PEDRO AGUIRRE CERDA,210.7569378132,32.6576351528,124.4601843693,52.4106244441,1.2284948826,0.0,48.9127576941,35.6988235124,0.0,161.84418135640001
SAN BERNARDO,PENALOLEN,506.062004331,0.0,284.343995093,212.8687267334,8.8492884336,0.0,472.153805498,7.2441177666,0.0,33.9082002644
SAN BERNARDO,PROVIDENCIA,3043.596907705,0.0,1940.1775359411,1097.2772414333,6.1421303448,0.0,2933.041482875,955.2143063402,0.0,110.5554203043
SAN BERNARDO,PUDAHUEL,245.3922005449,0.0,110.6975549859,126.3387961407,8.3558484613,0.0,172.27766805939999,44.9458986517,0.0,73.1145286847
SAN BERNARDO,PUENTE ALTO,684.276959551,142.274286269,398.219537493,141.4744433557,2.3086915015000002,0.0,255.22118675000002,4.7919868527,0.0,429.055764793
SAN BERNARDO,QUILICURA,182.959970294,0.0,89.4117388155,89.7825430343,3.7656888365000003,0.0,55.3286656411,8.9228760598,0.0,127.63130480539999
SAN BERNARDO,QUINTA NORMAL,201.7660049719,6.8141612706000005,93.4567179388,99.5289972171,1.9661226869,0.0,102.4993397975,46.6823417251,0.0,99.2666609332
SAN BERNARDO,RECOLETA,1031.9523947678001,135.9126024835,713.0309536195,177.0528278397,5.9560028017,0.0,868.470447309,98.7348394715,0.0,163.4819382459
SAN BERNARDO,RENCA,143.0320501081,9.10320121,64.49676877179999,66.2741582671,3.1579251885,0.0,43.7555677885,9.1464253072,0.0,99.2764862804
SAN BERNARDO,SAN BERNARDO,13808.1029881551,12788.6468402601,966.85492038,50.9804133774,1.6210237144,0.0,0.0,22.5121595855,0.0,13808.1029881551
SAN BERNARDO,SAN JOAQUIN,342.5659150717,4.4454992717,243.4845795929,92.8027073766,1.8331290185,0.0,200.66232668540002,49.5174802545,0.0,141.9035909452
SAN BERNARDO,SAN MIGUEL,1856.8231171266,877.0327789824,858.4095632448,119.8417710672,1.5389773248,0.0,757.2479130214,53.1282176379,0.0,1099.5752143116
SAN BERNARDO,SAN RAMON,370.075928676,107.3977980637,226.847082143,34.245451241,1.5856040120000001,0.0,106.0093362353,2.1888810102,0.0,264.0665957437
SAN BERNARDO,SANTIAGO,7205.0437315067,1977.2839913564,3533.0193698909998,1677.0030605953,17.4299071131,0.3074043989,4468.998416,1452.261992391,0.0,2736.0452977017
SAN BERNARDO,VITACURA,262.7098188451,0.0,82.1545028344,167.20316535039998,12.7081020766,0.64405483,138.1573119777,11.514944612899999,0.0,124.5525092194
SAN JOAQUIN,CERRILLOS,391.3515322948,229.9722879851,126.0899577988,34.7155985242,0.5736849606000001,0.0,223.151847182,0.0,130.7057123772,168.1996783668
SAN JOAQUIN,CERRO NAVIA,161.0497443593,1.120464772,123.4235194324,35.6927837431,0.8129770756,0.0,134.4784996513,0.0,0.0,26.5712461172
SAN JOAQUIN,CONCHALI,143.6316947662,19.2522324923,102.4704516226,21.6251804523,0.283831805,0.0,87.5792838359,0.0,0.0,56.0524118847
SAN JOAQUIN,EL BOSQUE,204.2762515486,0.0,158.7157952271,45.560454876,0.0,0.0,132.0406650618,0.5602654517,0.0,72.235587567
SAN JOAQUIN,ESTACION CENTRAL,1169.9175750927,658.3676041519,484.4828872933,26.7874929016,0.2795838118,0.0,940.8203853381,0.0,533.6591113671,229.0971745958
SAN JOAQUIN,HUECHURABA,143.7159703991,19.7013989697,64.4704985006,59.0055301486,0.5385442078,0.0,112.9232188687,0.0,0.0,30.7927510147
SAN JOAQUIN,INDEPENDENCIA,177.7890185119,5.9230688809,121.9792003327,49.609802663400004,0.2769474685,0.0,138.123467684,0.0,0.0,39.665555269
SAN JOAQUIN,LA CISTERNA,740.7745795781,394.01021784659997,318.7713085294,27.1846943493,0.5339672267,0.274397999,561.2267273784,0.0,331.93033858900003,179.54786211430002
SAN JOAQUIN,LA FLORIDA,4582.00578977,3493.555402762,1030.5996697804,55.398371219,2.192037344,0.2603312731,2274.311593774,0.0,1615.45725775,2307.69422825
SAN JOAQUIN,LA GRANJA,369.4933520077,174.5229321018,185.0349839638,9.9354348775,0.0,0.0,169.3379188778,0.0,65.09494048250001,200.1554317238
SAN JOAQUIN,LA PINTANA,270.157617097,31.870497318,211.1857324289,25.7317207447,1.3696681559,0.0,133.5070094776,0.560190618,0.0,136.650609612
SAN JOAQUIN,LA REINA,348.569205875,103.7308856819,176.37544588,67.6255361742,0.8373390733999999,0.0,282.166375771,0.0,75.4317057437,66.4028322974
SAN JOAQUIN,LAS CONDES,1878.7255762548,588.1361401639,1018.6527343184999,268.1717095939,3.4973247349000003,0.2676313221,1800.854512198,0.2795838416,587.8434002959,77.8710285139
SAN JOAQUIN,LO BARNECHEA,127.8603513458,0.0,45.4356273127,80.4593101807,1.6726035773,0.2928104699,108.6609426714,0.0,0.0,19.199408412
SAN JOAQUIN,LO ESPEJO,185.8136980571,32.7756129798,127.7553046434,25.282777696500002,0.0,0.0,42.3271812208,0.2768639028,0.0,143.4865144487
SAN JOAQUIN,LO PRADO,662.4461996575001,501.1714924481,152.3754801831,8.8992232079,0.0,0.0,646.2367214111,0.0,500.6069019981,16.2094741767
SAN JOAQUIN,MACUL,1510.1051867359,1160.9089728859,337.7563845635,11.1459687957,0.2938427329,0.0,819.3318388399999,0.0,667.8790953198,690.7733395439
SAN JOAQUIN,MAIPU,1163.5168557754,583.532268825,485.0827656558,93.0062484799,1.8955708742000001,0.0,924.851178205,0.0,503.1112538538,238.6656804084
SAN JOAQUIN,NUNOA,1726.4495280986,1081.5554160981,567.4941645295,76.8449940974,0.5549642444,0.0,1137.9540610305,0.0,677.4243518041,588.4954871705
SAN JOAQUIN,PEDRO AGUIRRE CERDA,612.8487555275,394.6719197867,195.89747912069998,22.2793611296,0.0,0.0,228.4670475661,0.0,145.2656799178,384.3817069715
SAN JOAQUIN,PENALOLEN,567.3083194003,217.8206254185,265.3928373733,81.6365455397,2.4583135248,0.0,344.6526778991,0.0,114.4243733026,222.6556465022
SAN JOAQUIN,PROVIDENCIA,3991.452147625,2104.546276996,1829.1942962267,57.1895553479,0.5220143199,0.0,3623.011263392,0.0,1916.228656083,368.4409104614
SAN JOAQUIN,PUDAHUEL,644.652694099,328.5191068635,257.060799951,57.4139807224,1.3795250057,0.2792777717,617.035708558,0.0,327.6952760215,27.6169846958
SAN JOAQUIN,PUENTE ALTO,2937.7377275277,1625.4316332442,1187.7166584529,122.6390904172,1.9503374399,0.0,1975.920770672,0.0,1055.470082934,961.8169798337
SAN JOAQUIN,QUILICURA,226.76683088549999,0.0,143.2940295047,81.8098292033,1.6629694103000001,0.0,191.8249041428,0.0,0.0,34.94192377
SAN JOAQUIN,QUINTA NORMAL,359.4705969029,159.5763495493,164.0036152087,35.0625083728,0.8281250596,0.0,298.814185246,0.0,136.0487731405,60.6564139438
SAN JOAQUIN,RECOLETA,946.4635870256,536.3691580858,379.4877952938,30.3192468286,0.2873677909,0.0,786.8276139876,0.0,431.3528159976,159.6359670143
SAN JOAQUIN,RENCA,160.0148394934,9.4682310828,110.280792558,40.0022343993,0.2635816038,0.0,120.1528259155,0.0,0.0,39.8620143832
SAN JOAQUIN,SAN BERNARDO,208.2600808221,0.0,137.6163713284,68.1540798565,1.6689204275999998,0.8207094669,103.8846063013,25.302431225,0.0,104.3754762699
SAN JOAQUIN,SAN JOAQUIN,2566.6942643131,2320.7836219741002,242.630003748,3.2806298433,0.0,0.0,411.3968486036,0.0,292.3516176154,2155.2973888901
SAN JOAQUIN,SAN MIGUEL,1819.2636372843,1410.5968854147,399.1839394373,9.4828107944,0.0,0.0,295.79641455,0.0,149.4106802976,1523.4672145553
SAN JOAQUIN,SAN RAMON,352.6716640468,213.1174324329,123.862236322,15.4165813924,0.2754182518,0.0,222.6434383021,0.0,164.0454791554,130.0282272159
SAN JOAQUIN,SANTIAGO,10022.1450884815,7521.2812011424,2439.583032308,60.4629349993,0.818033129,0.0,5717.119069382,0.0,3901.584334985,4305.0260390985
SAN JOAQUIN,VITACURA,189.8042275056,0.0,63.6011024117,123.7744626928,2.4286617042,0.0,158.9929428454,0.0,0.0,30.8112832296
SAN MIGUEL,CERRILLOS,799.7641885963,497.026806376,265.1317316016,36.8052152398,0.800432533,0.0,540.7223611062,0.0,343.7977051702,259.0418241253
SAN MIGUEL,CERRO NAVIA,294.1060074303,0.0,272.32219084729996,21.5298700185,0.2539461553,0.0,267.4178524803,0.0,0.0,26.6881586316
SAN MIGUEL,CONCHALI,334.78666555350003,82.5758059962,231.7880497285,20.1396262951,0.2831846476,0.0,238.1891185112,0.0,0.0,96.5975490769
SAN MIGUEL,EL BOSQUE,1534.8617307962,642.0633492218,863.2502217379,28.7731778011,0.7749774903,0.0,765.3406494293,0.27046749,0.0,769.5210849378
SAN MIGUEL,ESTACION CENTRAL,3407.8292071815,2923.0733341713,452.0754980402,31.915636064,0.7647200525,0.0,3213.7879427614,1.0854437054,2838.565721972,194.0412154217
SAN MIGUEL,HUECHURABA,454.11384569399996,14.1184465576,403.834319472,35.8928018209,0.2682767212,0.0,436.493223779,0.0,0.0,17.620627313499998
SAN MIGUEL,INDEPENDENCIA,529.9040883413,158.6933442726,339.6846074297,30.735059617,0.7910769283999999,0.0,351.37793267440003,0.0,0.0,178.526157233
SAN MIGUEL,LA CISTERNA,7768.649226863,7194.762773442,559.7813118390001,13.8493528669,0.2557432652,0.0,5769.7710470563,0.0,5448.5458348263,1998.878083638
SAN MIGUEL,LA FLORIDA,2841.5126332908,1959.7564074012,827.1653882811,52.7000530059,1.6350548863999999,0.255743295,1847.0619492112,0.0,1324.329271327,994.4507046558
SAN MIGUEL,LA GRANJA,713.5994728617,375.25109828,325.3966639088,12.3853539224,0.5663692355,0.0,422.0285411997,0.0,222.062650212,291.5709366752
SAN MIGUEL,LA PINTANA,1337.8197622673,547.4330207073,756.038162604,33.2771708662,1.0714174211,0.0,581.4066533409,0.0,0.0,756.4131241893
SAN MIGUEL,LA REINA,437.6738249284,251.0638174985,158.2731921035,26.2132726309,2.1235413254,0.0,422.403833623,0.0,251.0638174985,15.2699877029
SAN MIGUEL,LAS CONDES,3955.5103046343997,3016.004015245,845.4681898478,91.3770844635,2.3895888925,0.2713288963,3931.368047453,0.2799435854,3016.004015245,24.142201751800002
SAN MIGUEL,LO BARNECHEA,128.5860520915,0.0,91.20995843360001,36.3476036187,1.0284896196,0.0,125.4276037844,0.0,0.0,3.1584483086
SAN MIGUEL,LO ESPEJO,1447.003965392,892.0556631338,534.2201722243,20.1615440549,0.5665878356,0.0,291.9447141251,0.5484760404,0.0,1155.059251336
SAN MIGUEL,LO PRADO,1455.5777794042,1343.352766078,107.3017215698,4.36541529,0.5578898788,0.0,1440.6236042244,0.0,1340.967101148,14.9541642662
SAN MIGUEL,MACUL,1144.5193815269,849.7421677863,275.8900026728,18.069118261499998,0.8180998265,0.0,576.396802411,0.0,451.377000073,568.1225848942
SAN MIGUEL,MAIPU,1744.4999896666,893.8782060518,759.2122700828,89.2367560267,1.6271735131,0.5455701052999999,1282.112800153,0.0,675.919253719,462.3871684038
SAN MIGUEL,NUNOA,2414.2784192766,1752.1576789609999,611.4597452895999,49.8935610665,0.7674500347,0.0,2278.469576446,0.0,1748.355696071,135.808868229
SAN MIGUEL,PEDRO AGUIRRE CERDA,2734.847033547,2166.016788005,549.0595159731,19.7707571384,0.0,0.0,788.2983550209,0.0,580.4282821189,1946.548660995
SAN MIGUEL,PENALOLEN,762.1743742898,324.7237055792,375.0022665341,61.1570886079,1.2913179696000001,0.0,634.0502841422,0.0,296.0320564608,128.1240836319
SAN MIGUEL,PROVIDENCIA,8972.2062462242,7831.6701869762,1103.2060460173,36.7942436643,0.5357930064,0.0,8864.4950648822,0.0,7831.3870143762,107.7111964824
SAN MIGUEL,PUDAHUEL,1029.3219617188,540.0627462832,443.7511599479,44.9749683733,0.533093661,0.0,1000.200194445,0.0,540.0627462832,29.121769816
SAN MIGUEL,PUENTE ALTO,2237.3823620703,1355.9770574414,777.0310826238,101.87442881,1.6643777489,0.8354091942,1792.647308958,0.0,1104.8878349011,444.73506284859997
SAN MIGUEL,QUILICURA,539.659221896,0.0,453.350428091,84.1155936078,2.1931998729999997,0.0,501.392364032,0.0,0.0,38.2668653732
SAN MIGUEL,QUINTA NORMAL,560.3035419149,293.928934441,245.7584395699,20.0910411782,0.5251276790999999,0.0,502.872752767,0.0,269.9266989262,57.430784225
SAN MIGUEL,RECOLETA,3693.4701476495,3288.7045159138,384.8353385968,19.6771282833,0.2531549931,0.0,3526.31719242,0.0,3138.300804044,167.1529316652
SAN MIGUEL,RENCA,317.803301088,7.4666004777,265.8285771109,43.1518751673,1.3562528193,0.0,286.645153635,0.0,0.0,31.1581517759
SAN MIGUEL,SAN BERNARDO,1280.137675564,611.6941072281,601.6525897271,65.479730485,1.3112423718000001,0.0,479.773109496,18.0571470262,0.0,800.364560602
SAN MIGUEL,SAN JOAQUIN,1505.1025766564999,1252.4072169045,244.7463787892,7.9489886765,0.0,0.0,226.429315911,0.0,153.066070079,1278.6732479485
SAN MIGUEL,SAN MIGUEL,11873.9127946672,11400.2318706492,464.7691060351,8.911902845,0.0,0.0,5556.7152074611995,0.0,5390.0623793092,6317.1975362472
SAN MIGUEL,SAN RAMON,1988.1634736095,1506.439353228,468.9332597149,12.5109204947,0.2799435556,0.0,974.2586356278,0.0,704.0688975543,1013.9048440095
SAN MIGUEL,SANTIAGO,24943.6888141427,23183.8966959717,1704.86481392,53.0435795179,1.0752371848,0.8087698817,20102.46836864,1.5977967978999998,18927.526628890002,4841.2207769427
SAN MIGUEL,VITACURA,233.20208778929998,0.0,192.3067002748,40.1223292052,0.7730653286,0.0,225.8045947983,0.0,0.0,7.3974973851
SAN RAMON,CERRILLOS,120.909388451,39.0943964732,65.308877825,16.2074496747,0.2986650765,0.0,71.6509354409,0.0,33.6119568964,49.2584531297
SAN RAMON,CERRO NAVIA,46.4205994294,0.0,27.6419089756,18.7786910244,0.0,0.0,45.3060812051,0.0,0.0,1.1145181358
SAN RAMON,CONCHALI,62.0422903892,0.0,32.7262253769,28.7515459078,0.564518869,0.0,59.5158576926,0.0,0.0,2.5264316201
SAN RAMON,EL BOSQUE,392.40404805730003,188.6477119887,189.4145864329,14.341754347,0.0,0.0,82.0031372294,0.0,0.0,310.4009116132
SAN RAMON,ESTACION CENTRAL,1007.2436919728,568.3648974933,407.7790018713,29.3971862777,1.1134324074,0.5891794562,988.1780051378,0.0,568.0597856033,19.0656897728
SAN RAMON,HUECHURABA,151.9370543421,0.0,76.2613911609,75.1504940928,0.5251669586000001,0.0,151.0934819681,0.0,0.0,0.8435726762
SAN RAMON,INDEPENDENCIA,105.9960930616,0.8318414091999999,63.2477786539,41.9164729123,0.0,0.0,100.6008077225,0.0,0.0,5.3952839079
SAN RAMON,LA CISTERNA,3029.0715072874,2693.5829704044,325.2872434117,9.9264945091,0.2747591436,0.0,1091.5665561804,0.0,874.85146215,1937.5049383694
SAN RAMON,LA FLORIDA,2576.1415551462,2060.3917045093,470.671698809,44.5461241586,0.5319923163,0.0,1918.0086549395,0.0,1524.4447975775,658.1328853602
SAN RAMON,LA GRANJA,840.8197583479,733.6647188159,105.0816811044,2.0733604431,0.0,0.0,230.8878123563,0.0,212.8475560903,609.9319444339
SAN RAMON,LA PINTANA,2055.9159872243,1882.2880594873,166.1432352958,7.2185725569,0.2661112249,0.0,15.305905282,0.0,0.0,2040.6100944853
SAN RAMON,LA REINA,649.5939256923,359.2852825522,226.62003722,63.076684293700005,0.6119240224,0.0,618.5275249273,0.0,351.1500744192,31.066400350400002
SAN RAMON,LAS CONDES,2095.0766728825,1117.4431179805001,784.0387930740001,188.4130987037,4.3802429737,0.8014104365999999,2014.8715648685,0.0,1091.5549620735,80.2050811661
SAN RAMON,LO BARNECHEA,148.35318485210001,0.0,92.4532229662,54.1522444748,1.7477165461,0.0,143.1440274739,0.0,0.0,5.209155232
SAN RAMON,LO ESPEJO,98.5852327978,3.7274559738,85.87292671189999,8.9848502575,0.0,0.0,28.8617524797,0.0,0.0,69.7234811492
SAN RAMON,LO PRADO,302.7165118689,192.5763301164,107.3200926959,2.8200875819,0.0,0.0,300.9589306887,0.0,192.5763301164,1.757580936
SAN RAMON,MACUL,895.4599092148001,621.5359109487,241.6365230048,32.287474841699996,0.0,0.0,830.4630031985,0.0,601.6683252967,64.99692014
SAN RAMON,MAIPU,252.9354850931,80.1613043563,129.0200594966,42.9160866433,0.8380359709,0.0,121.8638436829,0.0,55.3491355468,131.0716411153
SAN RAMON,NUNOA,1113.3029781371001,582.583827613,437.9658321554,92.2143595869,0.5389786363,0.0,1007.8777975801,0.0,517.800553674,105.4252066012
SAN RAMON,PEDRO AGUIRRE CERDA,177.8578236128,57.3118482514,93.8796626634,25.7754591102,0.8908545673,0.0,118.9220545048,0.0,49.9999359849,58.935768842
SAN RAMON,PENALOLEN,691.9187240313,362.565650459,268.5738674489,59.6102152168,1.1689928174,0.0,679.518990279,0.0,362.565650459,12.39973405
SAN RAMON,PROVIDENCIA,3252.9527801925,2171.8441517429,1035.46708035,45.119050861699996,0.261269778,0.261269778,3215.0733383365,0.0,2160.5259192769,37.879475028
SAN RAMON,PUDAHUEL,222.8793472116,84.4376234675,102.0686347738,35.2991064185,0.7953132987,0.2786705196,200.1646197364,0.0,84.4376234675,22.7147243019
SAN RAMON,PUENTE ALTO,1628.9509531765,1148.2058464775,432.8409305046,47.0085088317,0.8957005442,0.0,960.956404214,0.0,643.564155802,667.9945607945
SAN RAMON,QUILICURA,127.0351130352,0.0,78.8664196084,47.577521861,0.3266843259,0.2644882202,117.28433281779999,0.0,0.0,9.7507803144
SAN RAMON,QUINTA NORMAL,196.9190522104,64.1296156593,90.363369104,42.4260661891,0.0,0.0,186.0436429287,0.0,64.1296156593,10.875408053200001
SAN RAMON,RECOLETA,920.1986272055,526.432077484,360.50290501759997,33.263644217599996,0.0,0.0,914.0874087625,0.0,525.8334480396,6.1112266483
SAN RAMON,RENCA,70.9348563237,0.0,42.9203685517,26.5218936211,1.4925950467,0.0,64.1932638863,0.0,0.0,6.7415920794
SAN RAMON,SAN BERNARDO,314.3204555077,46.4621581147,231.7687056637,35.005225122300004,0.7991296351,0.2852396667,89.6511059694,0.8017333149999999,0.0,224.6693505876
SAN RAMON,SAN JOAQUIN,307.4112719359,202.0478616698,95.3484836494,10.014930696,0.0,0.0,261.6242421471,0.0,189.7091539217,45.7870273903
SAN RAMON,SAN MIGUEL,1744.8594560771,1108.4319987173,626.7092898257999,9.7181755006,0.0,0.0,1228.3501675004,0.0,763.8833693715,516.5092974642
SAN RAMON,SAN RAMON,2815.9209740171,2683.6142409371,130.9165851165,1.3901764751,0.0,0.0,867.1580747766,0.0,815.7601255736,1948.7629249221
SAN RAMON,SANTIAGO,6133.209900149,3651.187964934,2399.2726014346,81.638970286,1.1104636788,0.0,5557.2915259336005,0.0,3290.7525594846,575.9184878295999
SAN RAMON,VITACURA,207.6660082138,1.2214141786,125.1375648916,78.8141192214,2.2181479633,0.2747591436,179.4215316169,0.0,0.0,28.2444736054
SANTIAGO,CERRILLOS,5513.4429030728,3101.8636632276002,2212.2908357237,192.8844078966,6.4040606319,0.0,3495.351370277,14.678787529100001,1783.715399747,2018.0916091828
SANTIAGO,CERRO NAVIA,10392.862269511,6564.631387397,3626.2634348892,197.216565552,3.7159475980999996,1.035007894,2929.481617891,0.0,0.0,7463.380597587
SANTIAGO,CONCHALI,8659.1048059754,5701.859827793,2791.091040484,160.3171047584,5.8367512822,0.0,2265.429082963,0.0,0.0,6393.6756956784
SANTIAGO,EL BOSQUE,4473.4988353102,860.9104664111,3401.7243490963,206.8277608804,4.036247313,0.0,3422.778219483,25.8656904985,0.0,1050.7205981362
SANTIAGO,ESTACION CENTRAL,50740.021985166,45481.938838774004,5094.3449271115,160.6018758745,2.878871739,0.2571484745,39584.765275735,0.7888951004,35948.182666985,11155.256621296001
SANTIAGO,HUECHURABA,5555.9195613852,1578.3815582335,3649.8305335415002,321.9498677318,5.7575981618,0.0,3726.7800685390002,0.0,0.0,1829.1394237392
SANTIAGO,INDEPENDENCIA,8707.8445286403,6544.8270872223,2066.3925731869,95.0312786988,1.5936872660999999,0.0,1521.354195822,0.0,0.0,7186.4903319133
SANTIAGO,LA CISTERNA,20297.1268585139,18256.9856876403,1956.745602461,81.5510643707,1.8447758258,0.0,18337.7487153092,1.6114556789,16628.2432146,1959.3781936609
SANTIAGO,LA FLORIDA,32503.212820459,24602.40898298,7428.6296972647,465.523516116,6.650634914499999,0.0,29450.789292013,0.0,22557.402046004,3052.42335825
SANTIAGO,LA GRANJA,3618.8797535282,1876.0327023084,1655.8469820667,85.9335831099,1.0665336847,0.0,2479.3307266043,0.0,1231.5077810668,1139.5490415672
SANTIAGO,LA PINTANA,5393.3895437205,2317.3322544754,2825.163521497,247.1844774479,3.7092922923,0.0,2329.052504656,57.829221245199996,0.0,3064.3370892955
SANTIAGO,LA REINA,9410.1076801789,6785.761695079,2399.658237758,220.3712727435,4.059465587,0.2571484745,7510.707823857,0.0,5278.318328918,1899.3999023408999
SANTIAGO,LAS CONDES,59690.2054306888,48031.1799795018,10588.0476244145,1059.2686880869,10.9251779611,0.7840330005,54625.647416648,0.0,43788.81893559,5064.5567527088
SANTIAGO,LO BARNECHEA,3092.2737931154,501.9043872208,2079.3868162657,496.1128690554,14.8697077327,0.0,2081.694837197,0.0,0.0,1010.5789309344
SANTIAGO,LO ESPEJO,3544.9085832104,2053.4195432444,1337.6560129117,150.1100312133,3.7230269310999997,0.0,1066.6756892557,85.2834053265,0.0,2478.2329288294
SANTIAGO,LO PRADO,34844.0037682464,33089.2517745354,1697.7767309122,55.1077880252,1.3371245860999998,0.530031979,29365.362002974998,0.0,28007.734301618,5478.6416992864
